Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,AUX_LEFT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,time
0.513439740768635,-0.3133724379796286,0.1999526782452412,0.649465149707302,0.1852849135179981,-0.2623008164879392,-0.0198193303928349,0.1665341093753824,0.5074468026407338,0.2181793021819221,0.2485973414221618,0.6925745222978431,0.3702990781931796,0.0390733178162364,0.2954842442642631,0.4744047594554779,0.1690815331044862,-0.2423205970081887,-0.1300248566152117,0.4762662509988042,786.1172161172161,787.3260073260074,794.5787545787546,778.0586080586081,720.4395604395604,662.8205128205128,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.254
0.513439740768635,-0.3133724379796286,0.1999526782452412,0.649465149707302,0.1852849135179981,-0.2623008164879392,-0.0198193303928349,0.1665341093753824,0.5074468026407338,0.2181793021819221,0.2485973414221618,0.6925745222978431,0.3702990781931796,0.0390733178162364,0.2954842442642631,0.4744047594554779,0.1690815331044862,-0.2423205970081887,-0.1300248566152117,0.4762662509988042,790.1465201465202,792.5641025641025,793.7728937728938,787.3260073260074,731.7216117216118,751.4652014652015,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.255
0.513439740768635,-0.3133724379796286,0.1999526782452412,0.649465149707302,0.1852849135179981,-0.2623008164879392,-0.0198193303928349,0.1665341093753824,0.5074468026407338,0.2181793021819221,0.2485973414221618,0.6925745222978431,0.3702990781931796,0.0390733178162364,0.2954842442642631,0.4744047594554779,0.1690815331044862,-0.2423205970081887,-0.1300248566152117,0.4762662509988042,791.7582417582418,799.0109890109891,799.8168498168499,787.3260073260074,773.2234432234433,947.6923076923076,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.255
0.513439740768635,-0.3133724379796286,0.1999526782452412,0.649465149707302,0.1852849135179981,-0.2623008164879392,-0.0198193303928349,0.1665341093753824,0.5074468026407338,0.2181793021819221,0.2485973414221618,0.6925745222978431,0.3702990781931796,0.0390733178162364,0.2954842442642631,0.4744047594554779,0.1690815331044862,-0.2423205970081887,-0.1300248566152117,0.4762662509988042,796.1904761904763,796.5934065934066,800.2197802197802,792.5641025641025,830.8424908424909,811.9047619047619,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.255
0.513439740768635,-0.3133724379796286,0.1999526782452412,0.649465149707302,0.1852849135179981,-0.2623008164879392,-0.0198193303928349,0.1665341093753824,0.5074468026407338,0.2181793021819221,0.2485973414221618,0.6925745222978431,0.3702990781931796,0.0390733178162364,0.2954842442642631,0.4744047594554779,0.1690815331044862,-0.2423205970081887,-0.1300248566152117,0.4762662509988042,803.040293040293,790.1465201465202,794.1758241758242,801.025641025641,879.1941391941392,784.1025641025641,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.256
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,801.8315018315019,790.1465201465202,794.1758241758242,799.8168498168499,815.5311355311355,935.6043956043956,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.256
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,807.0695970695971,792.967032967033,794.981684981685,800.2197802197802,706.3369963369963,1016.190476190476,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.257
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,796.996336996337,792.1611721611722,791.3553113553114,794.1758241758242,749.047619047619,854.6153846153846,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.258
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,786.5201465201466,789.7435897435897,791.7582417582418,791.3553113553114,826.4102564102565,647.9120879120879,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.258
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,790.952380952381,793.3699633699634,798.6080586080586,797.3992673992674,767.985347985348,537.5091575091575,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.258
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,794.5787545787546,802.6373626373627,794.981684981685,802.2344322344322,746.6300366300367,617.6923076923077,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.259
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,795.7875457875458,801.025641025641,789.7435897435897,803.040293040293,786.5201465201466,682.5641025641025,-0.14209,-0.050415,0.974182,4.590759,0.448608,0.530853,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.259
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,802.6373626373627,796.996336996337,796.5934065934066,797.8021978021978,794.981684981685,650.7326007326008,-0.143188,-0.049133,0.977112,3.872986,0.897217,1.742096,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.303
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,809.4871794871796,801.025641025641,803.8461538461539,796.996336996337,788.5347985347986,621.3186813186813,-0.143188,-0.049133,0.977112,3.872986,0.897217,1.742096,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.304
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,800.2197802197802,803.8461538461539,802.6373626373627,787.7289377289378,773.6263736263736,822.7838827838829,-0.143188,-0.049133,0.977112,3.872986,0.897217,1.742096,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.304
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,795.3846153846154,799.4139194139194,796.996336996337,770.8058608058608,726.886446886447,819.96336996337,-0.143188,-0.049133,0.977112,3.872986,0.897217,1.742096,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.304
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,799.0109890109891,804.2490842490843,798.2051282051282,776.0439560439561,747.8388278388279,604.3956043956044,-0.143188,-0.049133,0.977112,3.872986,0.897217,1.742096,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.304
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,795.7875457875458,809.8901098901099,797.8021978021978,783.6996336996338,792.1611721611722,798.6080586080586,-0.143188,-0.049133,0.977112,3.872986,0.897217,1.742096,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.305
0.4849267564422889,-0.3561797536798516,0.1844064652335035,0.6188910762365121,0.2062260423988001,-0.302301682195308,-0.0261376146035751,0.1884907205375688,0.5058659457305493,0.189219294689695,0.2168561287800576,0.654964179965198,0.3823848035636572,0.0338853919499587,0.298861738885939,0.4560193897629087,0.1708061632275198,-0.2277569141712031,-0.1335776072581941,0.4552457825466398,797.8021978021978,807.4725274725275,796.996336996337,787.7289377289378,759.5238095238095,1096.373626373626,-0.143188,-0.049133,0.977112,3.872986,0.897217,1.742096,1.0,1.0,1.0,1.0,1.0,75.0,,1637402255.305
