datetime, ibi
2020-02-27 13:35:46.645415,0.531274
2020-02-27 13:35:47.348572,0.7031569999999999
2020-02-27 13:35:47.973601,0.625029
2020-02-27 13:35:48.629881,0.65628
2020-02-27 13:35:49.426792,0.7969109999999999
2020-02-27 13:35:52.411304,0.625029
2020-02-27 13:35:53.051958,0.640654
2020-02-27 13:35:53.755116,0.7031569999999999
2020-02-27 13:35:54.489524,0.734409
2020-02-27 13:35:57.708421,0.640654
2020-02-27 13:35:58.411579,0.7031569999999999
2020-02-27 13:35:58.989730,0.578151
2020-02-27 13:35:59.661636,0.671906
2020-02-27 13:36:00.208536,0.5469
2020-02-27 13:36:00.974196,0.76566
2020-02-27 13:36:15.677994,0.7812859999999999
2020-02-27 13:36:30.459921,0.671906
2020-02-27 13:36:31.131826,0.671906
2020-02-27 13:36:31.819358,0.687531
2020-02-27 13:36:32.491264,0.671906
2020-02-27 13:36:33.178795,0.687531
2020-02-27 13:36:33.850701,0.671906
2020-02-27 13:36:34.538232,0.687531
2020-02-27 13:36:35.210138,0.671906
2020-02-27 13:36:35.913295,0.7031569999999999
2020-02-27 13:36:36.585201,0.671906
2020-02-27 13:36:37.288358,0.7031569999999999
2020-02-27 13:36:37.975890,0.687531
2020-02-27 13:36:38.663421,0.687531
2020-02-27 13:36:39.319701,0.65628
2020-02-27 13:36:39.991607,0.671906
2020-02-27 13:36:40.679138,0.687531
2020-02-27 13:36:41.382296,0.7031569999999999
2020-02-27 13:36:42.038576,0.65628
2020-02-27 13:36:42.679230,0.640654
2020-02-27 13:36:43.351136,0.671906
2020-02-27 13:36:44.101170,0.750034
2020-02-27 13:36:44.741824,0.640654
2020-02-27 13:36:45.304350,0.562526
2020-02-27 13:36:46.007507,0.7031569999999999
2020-02-27 13:36:50.695222,0.625029
2020-02-27 13:36:51.335876,0.640654
2020-02-27 13:36:51.945279,0.609403
2020-02-27 13:36:52.585933,0.640654
2020-02-27 13:36:53.195336,0.609403
2020-02-27 13:36:53.851616,0.65628
2020-02-27 13:36:54.507896,0.65628
2020-02-27 13:36:55.179802,0.671906
2020-02-27 13:36:55.836082,0.65628
2020-02-27 13:36:56.476737,0.640654
2020-02-27 13:36:57.148642,0.671906
2020-02-27 13:36:57.804922,0.65628
2020-02-27 13:36:58.476828,0.671906
2020-02-27 13:36:59.148734,0.671906
2020-02-27 13:36:59.836265,0.687531
2020-02-27 13:37:00.570674,0.734409
2020-02-27 13:37:01.289457,0.718783
2020-02-27 13:37:01.992614,0.7031569999999999
2020-02-27 13:37:02.695771,0.7031569999999999
2020-02-27 13:37:03.398928,0.7031569999999999
2020-02-27 13:37:04.102086,0.7031569999999999
2020-02-27 13:37:04.773991,0.671906
2020-02-27 13:37:05.430271,0.65628
2020-02-27 13:37:06.133429,0.7031569999999999
2020-02-27 13:37:06.789709,0.65628
2020-02-27 13:37:07.477240,0.687531
2020-02-27 13:37:08.133520,0.65628
2020-02-27 13:37:08.805426,0.671906
2020-02-27 13:37:09.461706,0.65628
2020-02-27 13:37:10.117986,0.65628
2020-02-27 13:37:10.805517,0.687531
2020-02-27 13:37:18.305861,0.687531
2020-02-27 13:37:30.509544,0.687531
2020-02-27 13:37:31.197076,0.687531
2020-02-27 13:37:31.884607,0.687531
2020-02-27 13:37:32.556513,0.671906
2020-02-27 13:37:33.228419,0.671906
2020-02-27 13:37:33.915950,0.687531
2020-02-27 13:37:34.603482,0.687531
2020-02-27 13:37:35.259762,0.65628
2020-02-27 13:39:13.826774,0.687531
2020-02-27 13:39:14.498679,0.671906
2020-02-27 13:39:15.186211,0.687531
2020-02-27 13:39:15.936245,0.750034
2020-02-27 13:39:22.795934,0.671906
2020-02-27 13:39:23.358460,0.562526
2020-02-27 13:39:24.030366,0.671906
2020-02-27 13:39:24.717897,0.687531
2020-02-27 13:39:25.296049,0.578151
2020-02-27 13:39:25.921077,0.625029
2020-02-27 13:39:26.592983,0.671906
2020-02-27 13:39:27.218012,0.625029
2020-02-27 13:40:55.128286,0.687531
2020-02-27 13:40:55.768940,0.640654
2020-02-27 13:40:56.440846,0.671906
2020-02-27 13:41:01.097309,0.671906
2020-02-27 13:41:01.831718,0.734409
2020-02-27 13:41:02.441121,0.609403
2020-02-27 13:41:03.175529,0.734409
2020-02-27 13:41:03.831809,0.65628
2020-02-27 13:41:04.488089,0.65628
2020-02-27 13:41:05.144369,0.65628
2020-02-27 13:41:05.816275,0.671906
2020-02-27 13:41:06.441304,0.625029
2020-02-27 13:41:07.081958,0.640654
2020-02-27 13:41:07.691361,0.609403
2020-02-27 13:41:08.347641,0.65628
2020-02-27 13:41:09.066424,0.718783
2020-02-27 13:41:09.660201,0.593777
2020-02-27 13:41:10.253978,0.593777
2020-02-27 13:41:10.941510,0.687531
2020-02-27 13:41:11.597790,0.65628
2020-02-27 13:41:12.254070,0.65628
2020-02-27 13:41:18.332473,0.640654
2020-02-27 13:41:18.988753,0.65628
2020-02-27 13:41:19.691910,0.7031569999999999
2020-02-27 13:41:20.332565,0.640654
2020-02-27 13:41:20.973219,0.640654
2020-02-27 13:41:21.660750,0.687531
2020-02-27 13:41:22.301405,0.640654
2020-02-27 13:41:22.957685,0.65628
2020-02-27 13:41:23.598339,0.640654
2020-02-27 13:41:24.254619,0.65628
2020-02-27 13:41:34.598843,0.609403
2020-02-27 13:41:35.333251,0.734409
2020-02-27 13:41:35.973906,0.640654
2020-02-27 13:41:36.692688,0.718783
2020-02-27 13:41:37.427097,0.734409
2020-02-27 13:41:42.271069,0.671906
2020-02-27 13:41:42.974226,0.7031569999999999
2020-02-27 13:41:43.646132,0.671906
2020-02-27 13:41:44.286786,0.640654
2020-02-27 13:41:51.177727,0.718783
2020-02-27 13:41:51.880884,0.7031569999999999
2020-02-27 13:41:52.568415,0.687531
2020-02-27 13:41:53.271572,0.7031569999999999
2020-02-27 13:41:53.912227,0.640654
2020-02-27 13:42:11.038011,0.671906
2020-02-27 13:42:11.694291,0.65628
2020-02-27 13:42:12.381822,0.687531
2020-02-27 13:42:13.069354,0.687531
2020-02-27 13:42:13.772511,0.7031569999999999
2020-02-27 13:42:14.460042,0.687531
2020-02-27 13:42:15.163199,0.7031569999999999
2020-02-27 13:42:15.881982,0.718783
2020-02-27 13:42:16.585140,0.7031569999999999
2020-02-27 13:42:17.257045,0.671906
2020-02-27 13:42:17.928951,0.671906
2020-02-27 13:42:18.600857,0.671906
2020-02-27 13:42:19.288388,0.687531
2020-02-27 13:42:19.960294,0.671906
2020-02-27 13:42:20.600948,0.640654
2020-02-27 13:42:21.272854,0.671906
2020-02-27 13:42:21.929134,0.65628
2020-02-27 13:42:22.616666,0.687531
2020-02-27 13:42:23.257320,0.640654
2020-02-27 13:42:23.929226,0.671906
2020-02-27 13:42:24.616757,0.687531
2020-02-27 13:42:25.273037,0.65628
2020-02-27 13:42:25.944943,0.671906
2020-02-27 13:42:26.632474,0.687531
