patient_id,condition,window_index,window_start_unix,target_cognitive_load,eeg_available,wearable_available,eeg_delta_mean,eeg_delta_variability,eeg_theta_mean,eeg_theta_variability,eeg_alpha_mean,eeg_alpha_variability,eeg_beta_mean,eeg_beta_variability,eeg_gamma_mean,eeg_gamma_variability,eeg_theta_alpha_ratio,eeg_beta_alpha_ratio,wearable_pulse_rate_bpm,wearable_pulse_interval_rmssd_ms,wearable_bvp_variability,wearable_eda_mean,wearable_eda_variability,wearable_eda_slope,wearable_temperature_mean,wearable_temperature_variability,wearable_temperature_slope
cogwear_01,cognitive_load,0,1760267476.0,1,1,1,0.18961907732510053,0.3411878333251034,0.06595903063625906,0.29061149805198533,0.35276101723985853,0.3158858224915426,0.3379175936670477,0.1835749660597499,0.007993579439961115,0.1982450488736061,-0.28680198660359946,-0.014843423572810821,67.87359400107124,254.49151297397177,51.07734914785592,0.12757893333333334,0.003936193820882752,0.0003921747343565507,35.360833333333325,0.04138404147601893,-0.004532259184665787
cogwear_01,cognitive_load,1,1760267506.0,1,1,1,0.30547212705018206,0.32889963641274783,0.09013744337775385,0.2880129919948036,0.3496745417443785,0.30731026573249837,0.3661316186628888,0.19153791386321564,0.03506834610543456,0.19920218995661587,-0.25953709836662464,0.016457076918510283,70.04291845493563,325.08967658473824,33.89648464211763,0.13573462500000003,0.0025156561041555343,0.0002265926105979601,35.23675,0.0365641559454073,-0.0040318077644287496
cogwear_01,cognitive_load,2,1760267536.0,1,1,1,0.3273424437887396,0.40086895582774046,0.0844767356895894,0.3353497453708454,0.3494901211803813,0.3023890223604876,0.40697827678550175,0.1920609173676915,0.07209096495006945,0.20700399243338177,-0.2650133854907919,0.05748815560512044,65.46616941928609,255.57666255655735,29.625944461824336,0.14108322499999998,0.0016700778348253662,8.286160150010206e-05,35.132083333333334,0.024010269793475984,-0.0025311479963882584
cogwear_02,baseline,0,1769236119.5,0,1,1,0.4848527766000783,0.40791744324438206,0.26008454225209793,0.372692146924102,0.417932125959062,0.22512498382651155,1.016868141137173,0.2806380222674127,0.8218826688209084,0.2524299614129006,-0.15784758370696406,0.5989360151781109,82.62506724045186,46.06674975177115,71.46815737174053,0.378638575,0.004430305056581884,-0.0003845935828877071,33.12783333333333,0.012054275405662156,-0.0006086533787068022
cogwear_02,baseline,1,1769236149.5,0,1,1,0.40740462218856355,0.46989535288766643,0.20559363306323655,0.43197447380196635,0.39569642681727923,0.3128923097057102,1.0101320292806104,0.2738173380271292,0.8351809098167521,0.2912426041504972,-0.19010279375404268,0.6144356024633312,80.96995255666843,47.34010706768086,62.987577887325294,0.37770984999999996,0.00617376883495811,0.00041364939231891546,33.08016666666666,0.019831932723655483,-0.0018592957844299775
cogwear_02,baseline,2,1769236179.5,0,1,1,0.4436577662909958,0.4696324166426996,0.2504774395609555,0.36555398853808607,0.42722067694953475,0.30643105670318443,1.0921261272665772,0.2581147436805695,0.9378676977285028,0.2632856054982152,-0.17674323738857928,0.6649054503170424,80.6896551724138,43.46121796619675,62.72764167310678,0.3740803166666667,0.0032110243821957415,-3.761361205638809e-05,33.03083333333333,0.02329461072627892,-0.0022415445517054784
cogwear_02,baseline,3,1769236209.5,0,1,1,0.09765957055831286,0.41941819661689583,-0.02371451663109664,0.2676637907631045,0.31959595442347505,0.23217439285797764,1.17403530084121,0.2879126022893436,1.109526292344456,0.2974257435391443,-0.3433104710545717,0.8544393464177351,84.78190630048466,82.34686308157099,84.57178219286837,0.3681659083333333,0.005674879280648226,-0.00019143389124245226,32.974333333333334,0.015954797258365617,-0.0010061809847913734
cogwear_02,baseline,4,1769236239.5,0,1,1,0.2559090397272956,0.511887244849177,0.0901856385323927,0.39983675163457777,0.38786815213929293,0.29619346214549713,1.0123330489030071,0.3369176778159924,0.8155879516692535,0.3681944233922608,-0.29768251360690023,0.6244648967637142,88.87953708574435,106.40165305696999,72.38523584681431,0.3716142833333333,0.0030852510815797284,0.0001416586707410218,32.955333333333336,0.01359738536957982,0.00016001111188295767
cogwear_02,cognitive_load,0,1769235687.25,1,1,1,0.5003196376829865,0.3460996371252816,0.28280234707930496,0.2660141699596037,0.5355597859951956,0.2671717011374248,0.718890130531535,0.3370954510299778,0.5253831957449251,0.356363977330632,-0.25275743891589064,0.18333034453633945,106.3825253063399,157.63783165261202,145.02554759388056,0.3486193416666667,0.01800812384661241,0.0012142273907910235,33.29333333333333,0.04181971890016599,-0.004604764219737642
cogwear_02,cognitive_load,1,1769235717.25,1,1,1,0.3361753134897171,0.25938267387091835,0.09624035162211601,0.26125066978008715,0.37191652927042745,0.20933668325016488,0.8290280574814527,0.27803036785134505,0.5795365242328775,0.29258992992739025,-0.2756761776483114,0.45711152821102524,97.93836344314559,144.5233878683912,108.64477937285592,0.36738740000000003,0.005101622703284382,-6.521919577748424e-05,33.19033333333333,0.023732303348437896,-0.0023223834988542556
