datetime, ibi
2020-02-21 09:19:34.345047,0.7812859999999999
2020-02-21 09:19:35.204462,0.8594139999999999
2020-02-21 09:19:35.985748,0.7812859999999999
2020-02-21 09:19:47.408145,0.7812859999999999
2020-02-21 09:19:48.205057,0.7969109999999999
2020-02-21 09:19:49.033220,0.8281629999999999
2020-02-21 09:19:49.767628,0.734409
2020-02-21 09:19:50.767674,1.000046
2020-02-21 09:19:51.736469,0.968794
2020-02-21 09:19:52.580257,0.8437889999999999
2020-02-21 09:20:03.440129,0.812537
2020-02-21 09:20:14.049990,0.718783
2020-02-21 09:20:14.800024,0.750034
2020-02-21 09:20:15.565684,0.76566
2020-02-21 09:20:16.315719,0.750034
2020-02-21 09:20:17.128256,0.812537
2020-02-21 09:20:17.972044,0.8437889999999999
2020-02-21 09:20:18.815833,0.8437889999999999
2020-02-21 09:20:19.597119,0.7812859999999999
2020-02-21 09:20:20.347153,0.750034
2020-02-21 09:20:21.112813,0.76566
2020-02-21 09:20:21.847222,0.734409
2020-02-21 09:20:22.612882,0.76566
2020-02-21 09:20:23.362916,0.750034
2020-02-21 09:20:24.144202,0.7812859999999999
2020-02-21 09:20:24.941113,0.7969109999999999
2020-02-21 09:20:25.769276,0.8281629999999999
2020-02-21 09:20:26.597439,0.8281629999999999
2020-02-21 09:20:27.456854,0.8594139999999999
2020-02-21 09:20:28.285017,0.8281629999999999
2020-02-21 09:20:29.113179,0.8281629999999999
2020-02-21 09:20:29.972594,0.8594139999999999
2020-02-21 09:20:30.738254,0.76566
2020-02-21 09:20:31.519540,0.7812859999999999
2020-02-21 09:20:32.253948,0.734409
2020-02-21 09:20:33.003983,0.750034
2020-02-21 09:20:33.785268,0.7812859999999999
2020-02-21 09:20:34.566554,0.7812859999999999
2020-02-21 09:20:35.379091,0.812537
2020-02-21 09:20:36.176003,0.7969109999999999
2020-02-21 09:20:36.941663,0.76566
2020-02-21 09:20:37.707323,0.76566
2020-02-21 09:20:38.441731,0.734409
2020-02-21 09:20:39.207392,0.76566
2020-02-21 09:20:39.973052,0.76566
2020-02-21 09:20:40.691834,0.718783
2020-02-21 09:20:41.441869,0.750034
2020-02-21 09:20:42.223155,0.7812859999999999
2020-02-21 09:20:42.973189,0.750034
2020-02-21 09:20:43.801352,0.8281629999999999
2020-02-21 09:20:44.520135,0.718783
2020-02-21 09:20:45.285795,0.76566
2020-02-21 09:20:53.395541,0.76566
2020-02-21 09:20:54.067447,0.671906
2020-02-21 09:20:54.786230,0.718783
2020-02-21 09:20:55.505013,0.718783
2020-02-21 09:20:56.255047,0.750034
2020-02-21 09:20:56.942578,0.687531
2020-02-21 09:20:57.630110,0.687531
2020-02-21 09:20:58.302016,0.671906
2020-02-21 09:20:59.036424,0.734409
2020-02-21 09:20:59.723956,0.687531
2020-02-21 09:21:00.411487,0.687531
2020-02-21 09:21:01.192773,0.7812859999999999
2020-02-21 09:21:01.942807,0.750034
2020-02-21 09:21:02.739719,0.7969109999999999
2020-02-21 09:21:03.567882,0.8281629999999999
2020-02-21 09:21:04.349167,0.7812859999999999
2020-02-21 09:21:05.114827,0.76566
2020-02-21 09:21:05.896113,0.7812859999999999
2020-02-21 09:21:14.318374,0.734409
2020-02-21 09:21:20.849923,0.7812859999999999
2020-02-21 09:21:21.678086,0.8281629999999999
2020-02-21 09:21:22.553126,0.8750399999999999
2020-02-21 09:21:23.475043,0.921917
2020-02-21 09:21:24.350083,0.8750399999999999
2020-02-21 09:21:30.928509,0.8437889999999999
2020-02-21 09:21:31.756672,0.8281629999999999
2020-02-21 09:21:41.397738,0.734409
2020-02-21 09:21:42.179024,0.7812859999999999
2020-02-21 09:21:42.819678,0.640654
2020-02-21 09:23:48.981704,0.7812859999999999
2020-02-21 09:23:49.747364,0.76566
2020-02-21 09:23:50.528649,0.7812859999999999
2020-02-21 09:23:51.263058,0.734409
2020-02-21 09:23:52.091221,0.8281629999999999
2020-02-21 09:23:52.747501,0.65628
2020-02-21 09:23:53.544412,0.7969109999999999
2020-02-21 09:24:53.797170,0.65628
2020-02-21 09:24:54.547205,0.750034
2020-02-21 09:24:55.265988,0.718783
2020-02-21 09:24:56.031648,0.76566
2020-02-21 09:24:56.719179,0.687531
2020-02-21 09:24:57.469213,0.750034
2020-02-21 09:24:58.047365,0.578151
2020-02-21 09:25:35.377199,0.671906
2020-02-21 09:25:36.064730,0.687531
2020-02-21 09:25:57.706346,1.046923
2020-02-21 09:25:58.878274,1.171929
2020-02-21 09:25:59.987700,1.109426
2020-02-21 09:26:00.987746,1.000046
2020-02-21 09:26:02.112797,1.125051
2020-02-21 09:26:03.144095,1.031297
2020-02-21 09:26:04.253520,1.109426
2020-02-21 09:26:05.316069,1.062549
2020-02-21 09:26:06.378618,1.062549
2020-02-21 09:26:07.441166,1.062549
2020-02-21 09:26:08.550592,1.109426
2020-02-21 09:26:22.488730,1.171929
2020-02-21 09:27:23.382143,1.046923
2020-02-21 09:27:24.350937,0.968794
2020-02-21 09:28:16.993972,1.0938
2020-02-21 09:32:55.725480,0.609403
2020-02-21 09:32:56.366135,0.640654
2020-02-21 09:32:57.084918,0.718783
2020-02-21 09:33:00.085055,0.671906
2020-02-21 09:33:00.741335,0.65628
2020-02-21 09:33:01.460118,0.718783
2020-02-21 09:33:02.241404,0.7812859999999999
2020-02-21 09:33:02.975812,0.734409
2020-02-21 09:33:03.647718,0.671906
2020-02-21 09:33:04.288372,0.640654
2020-02-21 09:33:04.913401,0.625029
2020-02-21 09:33:05.522804,0.609403
2020-02-21 09:33:06.007201,0.484397
2020-02-21 09:33:21.507910,0.65628
2020-02-21 09:33:22.132939,0.625029
2020-02-21 09:33:22.773593,0.640654
2020-02-21 09:33:23.414248,0.640654
2020-02-21 09:33:24.070528,0.65628
2020-02-21 09:33:24.679931,0.609403
2020-02-21 09:33:25.320585,0.640654
2020-02-21 09:33:25.914362,0.593777
2020-02-21 09:33:26.586268,0.671906
2020-02-21 09:33:27.195671,0.609403
2020-02-21 09:33:35.649183,0.640654
2020-02-21 09:33:36.367966,0.718783
2020-02-21 09:33:37.008620,0.640654
2020-02-21 09:33:37.680526,0.671906
2020-02-21 09:33:42.383866,0.734409
2020-02-21 09:33:45.509009,0.625029
2020-02-21 09:33:46.196541,0.687531
2020-02-21 09:33:46.930949,0.734409
2020-02-21 09:33:47.493475,0.562526
2020-02-21 09:33:48.149755,0.65628
2020-02-21 09:33:48.837286,0.687531
2020-02-21 09:33:49.524818,0.687531
2020-02-21 09:33:50.196724,0.671906
2020-02-21 09:33:50.853004,0.65628
2020-02-21 09:33:51.524909,0.671906
2020-02-21 09:33:52.181190,0.65628
2020-02-21 09:33:52.884347,0.7031569999999999
2020-02-21 09:33:53.540627,0.65628
2020-02-21 09:33:54.196907,0.65628
2020-02-21 09:33:54.868813,0.671906
2020-02-21 09:33:55.509467,0.640654
2020-02-21 09:33:56.196998,0.687531
2020-02-21 09:33:56.806401,0.609403
2020-02-21 09:34:00.978467,0.687531
2020-02-21 09:34:01.665999,0.687531
2020-02-21 09:34:02.353530,0.687531
2020-02-21 09:34:03.228570,0.8750399999999999
2020-02-21 09:34:06.525596,0.750034
2020-02-21 09:34:07.260005,0.734409
2020-02-21 09:34:07.947536,0.687531
2020-02-21 09:34:08.822576,0.8750399999999999
2020-02-21 09:34:18.338637,0.718783
2020-02-21 09:34:19.041794,0.7031569999999999
2020-02-21 09:34:19.713700,0.671906
2020-02-21 09:34:20.432483,0.718783
2020-02-21 09:34:21.041886,0.609403
2020-02-21 09:34:25.167074,0.687531
2020-02-21 09:34:25.838980,0.671906
2020-02-21 09:34:26.526512,0.687531
2020-02-21 09:34:27.214043,0.687531
2020-02-21 09:34:27.917200,0.7031569999999999
2020-02-21 09:34:28.589106,0.671906
2020-02-21 09:34:29.261012,0.671906
2020-02-21 09:34:33.292446,0.640654
2020-02-21 09:34:33.995604,0.7031569999999999
2020-02-21 09:34:34.667509,0.671906
2020-02-21 09:34:35.355041,0.687531
2020-02-21 09:34:36.073824,0.718783
2020-02-21 09:34:36.683227,0.609403
2020-02-21 09:34:37.402009,0.718783
2020-02-21 09:34:38.105167,0.7031569999999999
2020-02-21 09:34:38.761447,0.65628
2020-02-21 09:34:39.433352,0.671906
2020-02-21 09:34:47.418093,0.65628
2020-02-21 09:34:48.074373,0.65628
2020-02-21 09:34:48.715027,0.640654
2020-02-21 09:34:49.449436,0.734409
2020-02-21 09:34:50.074465,0.625029
2020-02-21 09:34:50.777622,0.7031569999999999
2020-02-21 09:34:55.246576,0.640654
2020-02-21 09:35:20.560235,0.671906
2020-02-21 09:35:21.232141,0.671906
2020-02-21 09:35:21.904047,0.671906
2020-02-21 09:35:22.575953,0.671906
2020-02-21 09:35:23.263484,0.687531
2020-02-21 09:35:23.951015,0.687531
2020-02-21 09:35:24.669798,0.718783
2020-02-21 09:35:25.357330,0.687531
2020-02-21 09:35:26.076113,0.718783
2020-02-21 09:35:26.701141,0.625029
2020-02-21 09:35:27.435550,0.734409
2020-02-21 09:35:28.123081,0.687531
2020-02-21 09:35:28.732484,0.609403
2020-02-21 09:35:29.466893,0.734409
2020-02-21 09:35:38.561059,0.750034
2020-02-21 09:35:39.279842,0.718783
2020-02-21 09:35:39.982999,0.7031569999999999
2020-02-21 09:35:40.764285,0.7812859999999999
2020-02-21 09:35:41.529945,0.76566
2020-02-21 09:35:44.780094,0.734409
2020-02-21 09:35:48.264628,0.8437889999999999
2020-02-21 09:35:54.108646,0.7031569999999999
2020-02-21 09:35:54.780552,0.671906
2020-02-21 09:35:55.483709,0.7031569999999999
2020-02-21 09:35:56.171240,0.687531
2020-02-21 09:35:56.843146,0.671906
2020-02-21 09:36:00.952709,0.687531
2020-02-21 09:36:01.608989,0.65628
2020-02-21 09:36:02.296521,0.687531
2020-02-21 09:36:02.921549,0.625029
2020-02-21 09:36:03.640332,0.718783
2020-02-21 09:36:04.343489,0.7031569999999999
2020-02-21 09:36:05.062272,0.718783
2020-02-21 09:36:05.781055,0.718783
2020-02-21 09:36:06.452961,0.671906
2020-02-21 09:36:07.171744,0.718783
2020-02-21 09:36:07.874901,0.7031569999999999
2020-02-21 09:36:08.515555,0.640654
2020-02-21 09:36:09.187461,0.671906
2020-02-21 09:36:12.656370,0.7031569999999999
2020-02-21 09:36:13.375153,0.718783
2020-02-21 09:36:14.093936,0.718783
2020-02-21 09:36:14.781467,0.687531
2020-02-21 09:36:15.437747,0.65628
2020-02-21 09:36:16.140904,0.7031569999999999
2020-02-21 09:36:16.828436,0.687531
2020-02-21 09:36:17.531593,0.7031569999999999
2020-02-21 09:36:18.187873,0.65628
2020-02-21 09:36:18.891030,0.7031569999999999
2020-02-21 09:36:19.453556,0.562526
2020-02-21 09:36:20.266093,0.812537
2020-02-21 09:36:20.953625,0.687531
2020-02-21 09:36:21.609905,0.65628
2020-02-21 09:36:27.422671,0.968794
2020-02-21 09:36:28.328962,0.906291
2020-02-21 09:36:29.141500,0.812537
2020-02-21 09:36:29.954037,0.812537
2020-02-21 09:36:30.688445,0.734409
2020-02-21 09:36:31.360351,0.671906
2020-02-21 09:36:32.016631,0.65628
2020-02-21 09:36:32.704163,0.687531
2020-02-21 09:36:33.391694,0.687531
2020-02-21 09:36:34.110477,0.718783
2020-02-21 09:36:34.798008,0.687531
2020-02-21 09:36:35.548043,0.750034
2020-02-21 09:36:36.360580,0.812537
2020-02-21 09:36:37.157491,0.7969109999999999
2020-02-21 09:37:01.142964,0.718783
2020-02-21 09:37:01.767993,0.625029
2020-02-21 09:37:02.424273,0.65628
2020-02-21 09:37:03.111804,0.687531
2020-02-21 09:37:03.814962,0.7031569999999999
2020-02-21 09:37:04.518119,0.7031569999999999
2020-02-21 09:37:05.221276,0.7031569999999999
2020-02-21 09:37:05.877556,0.65628
2020-02-21 09:37:06.580713,0.7031569999999999
2020-02-21 09:37:07.268245,0.687531
2020-02-21 09:37:07.971402,0.7031569999999999
2020-02-21 09:37:08.658933,0.687531
2020-02-21 09:37:09.330839,0.671906
2020-02-21 09:37:09.987119,0.65628
2020-02-21 09:37:10.612148,0.625029
2020-02-21 09:37:37.160238,0.671906
2020-02-21 09:37:37.847770,0.687531
2020-02-21 09:37:38.550927,0.7031569999999999
2020-02-21 09:37:39.269710,0.718783
2020-02-21 09:37:39.941616,0.671906
2020-02-21 09:37:40.613521,0.671906
2020-02-21 09:37:41.316679,0.7031569999999999
2020-02-21 09:37:42.066713,0.750034
2020-02-21 09:37:42.707367,0.640654
2020-02-21 09:37:43.394899,0.687531
2020-02-21 09:37:44.051179,0.65628
2020-02-21 09:37:44.769962,0.718783
2020-02-21 09:37:45.394990,0.625029
2020-02-21 09:37:46.020019,0.625029
2020-02-21 09:37:46.691925,0.671906
2020-02-21 09:37:47.332579,0.640654
2020-02-21 09:37:47.910730,0.578151
2020-02-21 09:37:48.488882,0.578151
2020-02-21 09:37:51.973416,0.687531
2020-02-21 09:37:52.629696,0.65628
2020-02-21 09:37:53.285976,0.65628
2020-02-21 09:37:53.973508,0.687531
2020-02-21 09:37:54.661039,0.687531
2020-02-21 09:37:55.301694,0.640654
2020-02-21 09:37:55.957974,0.65628
2020-02-21 09:37:56.629879,0.671906
2020-02-21 09:37:57.317411,0.687531
2020-02-21 09:37:58.020568,0.7031569999999999
2020-02-21 09:37:58.708100,0.687531
2020-02-21 09:37:59.380005,0.671906
2020-02-21 09:38:00.051911,0.671906
2020-02-21 09:38:00.770694,0.718783
2020-02-21 09:38:01.505103,0.734409
2020-02-21 09:38:02.192634,0.687531
2020-02-21 09:38:02.880166,0.687531
2020-02-21 09:38:03.645826,0.76566
2020-02-21 09:38:04.364609,0.718783
2020-02-21 09:38:05.052140,0.687531
2020-02-21 09:38:05.724046,0.671906
2020-02-21 09:38:06.411577,0.687531
